date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:11:38	12173/12173	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2010:29:50%20GMT	https://tradingwaala.com/super_admin/assets/category_image/Financial%20&%20L...png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/category_image/Financial%20&%20L...png	(from https://tradingwaala.com/)
14:11:39	24328/24328	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:37%20GMT	https://tradingwaala.com/sub_category?cat_id=20	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/sub_categoryf9ef.html	(from https://tradingwaala.com/)
14:11:40	9710/9710	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2010:30:34%20GMT	https://tradingwaala.com/super_admin/assets/category_image/Food%20Products...png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/category_image/Food%20Products...png	(from https://tradingwaala.com/)
14:11:41	26275/26275	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:39%20GMT	https://tradingwaala.com/sub_category?cat_id=21	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/sub_category3e00.html	(from https://tradingwaala.com/)
14:11:41	10446/10446	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Feb%202024%2010:31:00%20GMT	https://tradingwaala.com/super_admin/assets/category_image/Furniture...png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/category_image/Furniture...png	(from https://tradingwaala.com/)
14:11:42	25019/25019	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:40%20GMT	https://tradingwaala.com/sub_category?cat_id=24	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/sub_category4db8.html	(from https://tradingwaala.com/)
14:11:43	11351/11351	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2010:54:24%20GMT	https://tradingwaala.com/super_admin/assets/category_image/Gifts%20&%20Crafts.png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/category_image/Gifts%20&%20Crafts.png	(from https://tradingwaala.com/)
14:11:44	27557/27557	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:42%20GMT	https://tradingwaala.com/sub_category?cat_id=25	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/sub_categorybc00.html	(from https://tradingwaala.com/)
14:11:44	10294/10294	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2010:55:06%20GMT	https://tradingwaala.com/super_admin/assets/category_image/Health%20&%20Beauty.png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/category_image/Health%20&%20Beauty.png	(from https://tradingwaala.com/)
14:11:46	21708/21708	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:44%20GMT	https://tradingwaala.com/sub_category?cat_id=26	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/sub_category920e.html	(from https://tradingwaala.com/)
14:11:47	11298/11298	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2010:55:44%20GMT	https://tradingwaala.com/super_admin/assets/category_image/Home%20Furnishings.png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/category_image/Home%20Furnishings.png	(from https://tradingwaala.com/)
14:11:48	25380/25380	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:46%20GMT	https://tradingwaala.com/sub_category?cat_id=27	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/sub_category572d.html	(from https://tradingwaala.com/)
14:11:49	4883/4883	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Feb%202024%2005:37:16%20GMT	https://tradingwaala.com/assets/images/icons/category.png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/assets/images/icons/category.png	(from https://tradingwaala.com/)
14:11:49	11111/11111	---M--	200	added ('OK')	image/png	date:Tue,%2005%20Mar%202024%2010:56:22%20GMT	https://tradingwaala.com/super_admin/assets/category_image/Home%20Supply.png	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/category_image/Home%20Supply.png	(from https://tradingwaala.com/)
14:11:51	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:49%20GMT	https://tradingwaala.com/product?sub_cat_id=146	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product3e6e.html	(from https://tradingwaala.com/)
14:11:51	95096/95096	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2020:07:40%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Construction%20Equipment.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Construction%20Equipment.jpg	(from https://tradingwaala.com/)
14:11:53	87542/87542	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2020:05:10%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Building%20&%20Construction%20Machinery.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Building%20&%20Construction%20Machinery.jpg	(from https://tradingwaala.com/)
14:11:53	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:52%20GMT	https://tradingwaala.com/product?sub_cat_id=144	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productdc02.html	(from https://tradingwaala.com/)
14:11:55	85681/85681	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2019:46:28%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Awnings,%20Canopies%20&%20Sheds.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Awnings,%20Canopies%20&%20Sheds.jpg	(from https://tradingwaala.com/)
14:11:55	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:53%20GMT	https://tradingwaala.com/product?sub_cat_id=141	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product687a.html	(from https://tradingwaala.com/)
14:11:56	87445/87445	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2020:12:54%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/False%20Ceiling%20and%20Roofing%20Materials.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/False%20Ceiling%20and%20Roofing%20Materials.jpg	(from https://tradingwaala.com/)
14:11:57	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:54%20GMT	https://tradingwaala.com/product?sub_cat_id=150	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product4859.html	(from https://tradingwaala.com/)
14:11:58	89228/89228	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2021:15:18%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Wind%20Energy.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Wind%20Energy.jpg	(from https://tradingwaala.com/)
14:11:59	94700/94700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2021:09:38%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Power%20Distribution%20Equipment.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Power%20Distribution%20Equipment.jpg	(from https://tradingwaala.com/)
14:11:59	90778/90778	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2021:06:48%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Energy%20Storage.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Energy%20Storage.jpg	(from https://tradingwaala.com/)
14:12:00	91234/91234	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2021:13:00%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Renewable%20Energy.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Renewable%20Energy.jpg	(from https://tradingwaala.com/)
14:12:01	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:41:59%20GMT	https://tradingwaala.com/product?sub_cat_id=345	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productd2cc.html	(from https://tradingwaala.com/)
14:12:01	126744/126744	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2021:17:40%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Henna%20Products.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Henna%20Products.jpg	(from https://tradingwaala.com/)
14:12:02	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:00%20GMT	https://tradingwaala.com/product?sub_cat_id=332	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productc49e.html	(from https://tradingwaala.com/)
14:12:02	117963/117963	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2020:54:28%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Baby%20Care%20Products.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Baby%20Care%20Products.jpg	(from https://tradingwaala.com/)
14:12:04	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:02%20GMT	https://tradingwaala.com/product?sub_cat_id=350	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product1117.html	(from https://tradingwaala.com/)
14:12:04	119745/119745	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2021:30:36%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Medical%20Consultant.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Medical%20Consultant.jpg	(from https://tradingwaala.com/)
14:12:05	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:03%20GMT	https://tradingwaala.com/product?sub_cat_id=331	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product7e59.html	(from https://tradingwaala.com/)
14:12:05	119279/119279	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2020:53:04%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Animal%20Medicines%20&%20Health%20Care.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Animal%20Medicines%20&%20Health%20Care.jpg	(from https://tradingwaala.com/)
14:12:07	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:05%20GMT	https://tradingwaala.com/product?sub_cat_id=274	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product9448.html	(from https://tradingwaala.com/)
14:12:07	114717/114717	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2017:59:58%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Tobacco%20&%20Tobacco%20Products.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Tobacco%20&%20Tobacco%20Products.jpg	(from https://tradingwaala.com/)
14:12:08	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:06%20GMT	https://tradingwaala.com/product?sub_cat_id=258	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product145a.html	(from https://tradingwaala.com/)
14:12:08	97215/97215	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2016:50:40%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Confectionery%20Machinery.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Confectionery%20Machinery.jpg	(from https://tradingwaala.com/)
14:12:09	115145/115145	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2017:44:00%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Food%20Processing%20Equipment.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Food%20Processing%20Equipment.jpg	(from https://tradingwaala.com/)
14:12:10	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:08%20GMT	https://tradingwaala.com/product?sub_cat_id=265	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product313a.html	(from https://tradingwaala.com/)
14:12:11	117363/117363	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2016:41:44%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Seafood.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Seafood.jpg	(from https://tradingwaala.com/)
14:12:11	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:10%20GMT	https://tradingwaala.com/product?sub_cat_id=255	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product9c55.html	(from https://tradingwaala.com/)
14:12:12	103415/103415	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2015:21:38%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Washing%20Machine.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Washing%20Machine.jpg	(from https://tradingwaala.com/)
14:12:13	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:11%20GMT	https://tradingwaala.com/product?sub_cat_id=230	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product938c.html	(from https://tradingwaala.com/)
14:12:14	103737/103737	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:23:24%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Electrical%20&%20Signaling%20Contractors.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Electrical%20&%20Signaling%20Contractors.jpg	(from https://tradingwaala.com/)
14:12:14	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:13%20GMT	https://tradingwaala.com/product?sub_cat_id=210	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product48e3.html	(from https://tradingwaala.com/)
14:12:16	104290/104290	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2014:24:10%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Electrical%20Accessories.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Electrical%20Accessories.jpg	(from https://tradingwaala.com/)
14:12:17	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:15%20GMT	https://tradingwaala.com/product?sub_cat_id=211	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/producte858.html	(from https://tradingwaala.com/)
14:12:18	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:16%20GMT	https://tradingwaala.com/product?sub_cat_id=223	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productdc10.html	(from https://tradingwaala.com/)
14:12:19	48404/48404	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2014:35:26%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Multiutility%20Bags,%20Pouches%20&%20Cases.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Multiutility%20Bags,%20Pouches%20&%20Cases.jpg	(from https://tradingwaala.com/)
14:12:19	108487/108487	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2015:03:44%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Microelectronics.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Microelectronics.jpg	(from https://tradingwaala.com/)
14:12:19	48747/48747	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2020:31:58%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Fashion%20&%20Designer%20Bags.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Fashion%20&%20Designer%20Bags.jpg	(from https://tradingwaala.com/)
14:12:20	36325/36325	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2014:38:02%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Sports%20and%20Duffle%20Bags.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Sports%20and%20Duffle%20Bags.jpg	(from https://tradingwaala.com/)
14:12:21	39440/39440	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2014:40:34%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Travel%20Bags%20&%20Backpacks.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Travel%20Bags%20&%20Backpacks.jpg	(from https://tradingwaala.com/)
14:12:22	51229/51229	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2019:47:06%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Ayurvedic%20Consultant.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Ayurvedic%20Consultant.jpg	(from https://tradingwaala.com/)
14:12:22	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:20%20GMT	https://tradingwaala.com/product?sub_cat_id=65	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product0579.html	(from https://tradingwaala.com/)
14:12:23	39271/39271	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2020:29:30%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Herbal%20Products.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Herbal%20Products.jpg	(from https://tradingwaala.com/)
14:12:24	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:22%20GMT	https://tradingwaala.com/product?sub_cat_id=70	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productde0e.html	(from https://tradingwaala.com/)
14:12:24	42641/42641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2020:26:20%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Herbal%20Oil.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Herbal%20Oil.jpg	(from https://tradingwaala.com/)
14:12:25	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:23%20GMT	https://tradingwaala.com/product?sub_cat_id=69	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product8112.html	(from https://tradingwaala.com/)
14:12:27	43771/43771	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2019:39:52%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Aloe%20Vera%20Products.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Aloe%20Vera%20Products.jpg	(from https://tradingwaala.com/)
14:12:27	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:25%20GMT	https://tradingwaala.com/product?sub_cat_id=64	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product4cd3.html	(from https://tradingwaala.com/)
14:12:29	82680/82680	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2019:31:02%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Software%20Applications.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Software%20Applications.jpg	(from https://tradingwaala.com/)
14:12:29	90746/90746	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2018:27:54%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Computer%20Accessories.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Computer%20Accessories.jpg	(from https://tradingwaala.com/)
14:12:30	74507/74507	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2019:19:18%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Computers%20Peripherals.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Computers%20Peripherals.jpg	(from https://tradingwaala.com/)
14:12:31	92604/92604	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2019:17:48%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Computer%20Systems.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Computer%20Systems.jpg	(from https://tradingwaala.com/)
14:12:32	119697/119697	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2014:45:22%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Pillows%20&%20Comforters.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Pillows%20&%20Comforters.jpg	(from https://tradingwaala.com/)
14:12:32	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:30%20GMT	https://tradingwaala.com/product?sub_cat_id=376	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product7379.html	(from https://tradingwaala.com/)
14:12:33	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:31%20GMT	https://tradingwaala.com/product?sub_cat_id=373	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product2d01.html	(from https://tradingwaala.com/)
14:12:33	125917/125917	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2014:37:34%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Inflatable%20Products.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Inflatable%20Products.jpg	(from https://tradingwaala.com/)
14:12:34	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:33%20GMT	https://tradingwaala.com/product?sub_cat_id=365	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/producte064.html	(from https://tradingwaala.com/)
14:12:35	120763/120763	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Mar%202024%2021:58:00%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Blankets%20and%20Quilts.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Blankets%20and%20Quilts.jpg	(from https://tradingwaala.com/)
14:12:36	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:34%20GMT	https://tradingwaala.com/product?sub_cat_id=379	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product2f30.html	(from https://tradingwaala.com/)
14:12:37	132995/132995	---M--	200	added ('OK')	image/jpeg	date:Thu,%2021%20Mar%202024%2014:49:00%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Bar%20Accessories.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Bar%20Accessories.jpg	(from https://tradingwaala.com/)
14:12:37	47657/47657	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2016:32:42%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Footwear.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Footwear.jpg	(from https://tradingwaala.com/)
14:12:39	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:37%20GMT	https://tradingwaala.com/product?sub_cat_id=24	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productf710.html	(from https://tradingwaala.com/)
14:12:40	36631/36631	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2016:36:36%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Infant%20&%20Baby%20Clothing.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Infant%20&%20Baby%20Clothing.jpg	(from https://tradingwaala.com/)
14:12:40	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:39%20GMT	https://tradingwaala.com/product?sub_cat_id=27	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product8ffb.html	(from https://tradingwaala.com/)
14:12:41	37641/37641	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2016:46:30%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Party%20Wear%20&%20Wedding%20Dresses.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Party%20Wear%20&%20Wedding%20Dresses.jpg	(from https://tradingwaala.com/)
14:12:42	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:40%20GMT	https://tradingwaala.com/product?sub_cat_id=31	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product7656.html	(from https://tradingwaala.com/)
14:12:43	43130/43130	---M--	200	added ('OK')	image/jpeg	date:Mon,%2018%20Mar%202024%2016:57:48%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Wallets%20&%20Purses.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Wallets%20&%20Purses.jpg	(from https://tradingwaala.com/)
14:12:44	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:43%20GMT	https://tradingwaala.com/product?sub_cat_id=38	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productce1f.html	(from https://tradingwaala.com/)
14:12:46	61227/61227	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2015:05:34%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Corrosion%20protection%20services.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Corrosion%20protection%20services.jpg	(from https://tradingwaala.com/)
14:12:47	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:45%20GMT	https://tradingwaala.com/product?sub_cat_id=91	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/product14ae.html	(from https://tradingwaala.com/)
14:12:48	51550/51550	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2015:08:04%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Education%20&%20Training.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Education%20&%20Training.jpg	(from https://tradingwaala.com/)
14:12:50	12733/12733	---M-Z	200	added ('OK')	text/html	date:Fri,%2003%20May%202024%2008:42:48%20GMT	https://tradingwaala.com/product?sub_cat_id=93	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/productf394.html	(from https://tradingwaala.com/)
14:12:51	75621/75621	---M--	200	added ('OK')	image/jpeg	date:Tue,%2019%20Mar%202024%2016:26:54%20GMT	https://tradingwaala.com/super_admin/assets/sub_category/Rental%20Services.jpg	C:/Users/deepa/Desktop/anish_b2b/tradingwaala.com/super_admin/assets/sub_category/Rental%20Services.jpg	(from https://tradingwaala.com/)
